ID,Target
ID_PCTT8HA x m3,1168.7896948086827
ID_PCTT8HA x m4,1173.6736652444297
ID_PCTT8HA x m5,1174.464945229972
ID_PCTT8HA x m6,821.1218618786672
ID_80STD4M x m1,1185.2818371140202
ID_80STD4M x m2,1187.7527313425996
ID_80STD4M x m3,1180.7050815120183
ID_80STD4M x m4,1201.246954067802
ID_80STD4M x m5,1189.2588823814042
ID_80STD4M x m6,1183.8254290892985
ID_V6XSPM9 x m1,820.0109694521228
ID_V6XSPM9 x m2,769.8883241691994
ID_V6XSPM9 x m3,775.93009923302
ID_V6XSPM9 x m4,777.2560800175822
ID_V6XSPM9 x m5,816.4087205811254
ID_V6XSPM9 x m6,517.6621452423907
ID_YTD7VZA x m1,692.2324020657643
ID_YTD7VZA x m2,706.7762146031473
ID_YTD7VZA x m3,722.6431264858498
ID_YTD7VZA x m4,763.3017157785745
ID_YTD7VZA x m5,769.3118547911077
ID_YTD7VZA x m6,762.7720728190221
ID_PRFN6R1 x m1,129.7021459328182
ID_PRFN6R1 x m2,119.9236264714723
ID_PRFN6R1 x m3,116.22739628503012
ID_PRFN6R1 x m4,122.93655615722481
ID_PRFN6R1 x m5,119.49788221398664
ID_PRFN6R1 x m6,128.25356790326748
ID_R6H2L87 x m1,744.9495725558099
ID_R6H2L87 x m2,759.3117692990717
ID_R6H2L87 x m3,758.1535438446936
ID_R6H2L87 x m4,736.8308659995115
ID_R6H2L87 x m5,801.0997491766688
ID_R6H2L87 x m6,793.2530408082007
ID_CZPF0BN x m1,148.9992739540954
ID_CZPF0BN x m2,135.83490266539562
ID_CZPF0BN x m3,124.79941023296121
ID_CZPF0BN x m4,135.38949260463687
ID_CZPF0BN x m5,196.63259714596222
ID_CZPF0BN x m6,396.4099147712165
ID_K8MV60X x m1,1012.0882390072636
ID_K8MV60X x m2,1053.380261796472
ID_K8MV60X x m3,1068.9019802667137
ID_K8MV60X x m4,1077.1886631452592
ID_K8MV60X x m5,1078.373481194562
ID_K8MV60X x m6,841.2782455893545
ID_T7VZ2SZ x m1,915.2179555847126
ID_T7VZ2SZ x m2,935.0284071887961
ID_T7VZ2SZ x m3,990.4634231765339
ID_T7VZ2SZ x m4,1003.4774141023349
ID_T7VZ2SZ x m5,949.2884779230657
ID_T7VZ2SZ x m6,650.665371386616
ID_SVHN9T7 x m1,1051.9352736605297
ID_SVHN9T7 x m2,1083.24874296707
ID_SVHN9T7 x m3,1096.2848355565716
ID_SVHN9T7 x m4,1096.50386442204
ID_SVHN9T7 x m5,1098.9494640645948
ID_SVHN9T7 x m6,820.102651185403
ID_ALJT2JO x m1,1149.3407079132069
ID_ALJT2JO x m2,1159.5763262470657
ID_ALJT2JO x m3,1177.088814770762
ID_ALJT2JO x m4,1176.1243572954231
ID_ALJT2JO x m5,1176.1975251861356
ID_ALJT2JO x m6,812.7941987713053
ID_HQQU3V8 x m1,750.5811896149161
ID_HQQU3V8 x m2,700.8719568867518
ID_HQQU3V8 x m3,668.1962909802437
ID_HQQU3V8 x m4,623.2639882841255
ID_HQQU3V8 x m5,774.6152833491188
ID_HQQU3V8 x m6,1520.0185076127289
ID_CA3PHO7 x m1,143.68274401654844
ID_CA3PHO7 x m2,131.66319277011462
ID_CA3PHO7 x m3,125.48425795183027
ID_CA3PHO7 x m4,130.63453170586513
ID_CA3PHO7 x m5,145.19993992721393
ID_CA3PHO7 x m6,162.7662619300489
ID_ZCATPT8 x m1,926.5804779363034
ID_ZCATPT8 x m2,1055.6005392001157
ID_ZCATPT8 x m3,1149.4535759397966
ID_ZCATPT8 x m4,999.4691552764817
ID_ZCATPT8 x m5,1023.2203658244955
ID_ZCATPT8 x m6,780.3981631576856
ID_WCHYAZ4 x m1,597.7631648885863
ID_WCHYAZ4 x m2,604.9200613577445
ID_WCHYAZ4 x m3,604.5810486759871
ID_WCHYAZ4 x m4,656.3431930842302
ID_WCHYAZ4 x m5,697.3828224937798
ID_WCHYAZ4 x m6,567.6153341688533
ID_ZV51PHL x m1,1033.4480238482151
ID_ZV51PHL x m2,1072.8702923382973
ID_ZV51PHL x m3,1076.3931252789482
ID_ZV51PHL x m4,1093.1731955254727
ID_ZV51PHL x m5,1084.8037354856554
ID_ZV51PHL x m6,866.4289908069306
ID_N6ZCYD4 x m1,124.84277723707469
ID_N6ZCYD4 x m2,116.82113989301946
ID_N6ZCYD4 x m3,112.904442133578
ID_N6ZCYD4 x m4,121.31220968856555
ID_N6ZCYD4 x m5,116.80238694224747
ID_N6ZCYD4 x m6,123.828995131641
ID_R2VQSZX x m1,170.31257248681993
ID_R2VQSZX x m2,158.60075419465073
ID_R2VQSZX x m3,145.7228555115403
ID_R2VQSZX x m4,162.5531773169746
ID_R2VQSZX x m5,150.5991555948969
ID_R2VQSZX x m6,409.85458196004095
ID_8S44DHQ x m1,942.1696533929947
ID_8S44DHQ x m2,937.711494149636
ID_8S44DHQ x m3,943.9088283643264
ID_8S44DHQ x m4,969.3872616834419
ID_8S44DHQ x m5,948.5148135645883
ID_8S44DHQ x m6,566.108216859781
ID_UIGOFY5 x m1,348.09038991469873
ID_UIGOFY5 x m2,349.6645225002976
ID_UIGOFY5 x m3,364.3871843429549
ID_UIGOFY5 x m4,397.54609545147497
ID_UIGOFY5 x m5,389.71213894068103
ID_UIGOFY5 x m6,434.34385988195316
ID_JZEC63H x m1,181.95321073070122
ID_JZEC63H x m2,185.20218783835307
ID_JZEC63H x m3,148.9657467632135
ID_JZEC63H x m4,189.43936546041976
ID_JZEC63H x m5,167.7098300693802
ID_JZEC63H x m6,151.11042067484053
ID_JAS4569 x m1,302.9617707783951
ID_JAS4569 x m2,295.799542787599
ID_JAS4569 x m3,314.61647684236993
ID_JAS4569 x m4,339.185286170924
ID_JAS4569 x m5,384.106228189435
ID_JAS4569 x m6,380.52468083607556
ID_XK3ZQB7 x m1,1155.240679490762
ID_XK3ZQB7 x m2,1165.4298639406206
ID_XK3ZQB7 x m3,1160.726446997998
ID_XK3ZQB7 x m4,1177.770754819292
ID_XK3ZQB7 x m5,1174.0295775335778
ID_XK3ZQB7 x m6,784.7585417649259
ID_Z4E79IM x m1,878.5639238646553
ID_Z4E79IM x m2,910.822229903608
ID_Z4E79IM x m3,922.7430437099747
ID_Z4E79IM x m4,943.0704096417958
ID_Z4E79IM x m5,954.349145634769
ID_Z4E79IM x m6,588.9199615467836
ID_VXFCOMQ x m1,451.49174177799523
ID_VXFCOMQ x m2,445.56374789114517
ID_VXFCOMQ x m3,458.4385084750205
ID_VXFCOMQ x m4,468.9291982788129
ID_VXFCOMQ x m5,519.3171252422708
ID_VXFCOMQ x m6,494.7136528910249
ID_WTE9C1A x m1,270.66360027088376
ID_WTE9C1A x m2,258.54015391274214
ID_WTE9C1A x m3,253.73079040963742
ID_WTE9C1A x m4,264.12621412664214
ID_WTE9C1A x m5,280.8628325059485
ID_WTE9C1A x m6,269.0238686171068
ID_JKMWOV6 x m1,343.73049364306087
ID_JKMWOV6 x m2,356.6412738990237
ID_JKMWOV6 x m3,375.0067068527907
ID_JKMWOV6 x m4,362.7497195268993
ID_JKMWOV6 x m5,385.3038227866225
ID_JKMWOV6 x m6,393.45003329739313
ID_8TBWNXU x m1,1148.884344829906
ID_8TBWNXU x m2,1162.8863335923159
ID_8TBWNXU x m3,1170.2806101204728
ID_8TBWNXU x m4,1173.9436005867624
ID_8TBWNXU x m5,1177.0501713460994
ID_8TBWNXU x m6,817.0745957482893
ID_COW1XDC x m1,889.3464067381624
ID_COW1XDC x m2,914.7249473767052
ID_COW1XDC x m3,933.757090278638
ID_COW1XDC x m4,953.4691038962445
ID_COW1XDC x m5,956.8358673178368
ID_COW1XDC x m6,585.7033517327242
ID_W6WG81M x m1,1147.7704359346087
ID_W6WG81M x m2,1177.8065929133481
ID_W6WG81M x m3,1174.3326542836735
ID_W6WG81M x m4,1185.1965696964282
ID_W6WG81M x m5,1180.7048769967594
ID_W6WG81M x m6,917.0242057853479
ID_CUAJ0MY x m1,1079.7104596296622
ID_CUAJ0MY x m2,1125.969246080158
ID_CUAJ0MY x m3,1117.559849230977
ID_CUAJ0MY x m4,1113.7933339476463
ID_CUAJ0MY x m5,1109.3959057328539
ID_CUAJ0MY x m6,538.194433400999
ID_GWXBC67 x m1,156.34621002080488
ID_GWXBC67 x m2,152.12408013515366
ID_GWXBC67 x m3,152.45321073550681
ID_GWXBC67 x m4,164.60036290873262
ID_GWXBC67 x m5,161.74338277983253
ID_GWXBC67 x m6,171.31769672078764
ID_HSWE2T3 x m1,319.22101994885816
ID_HSWE2T3 x m2,318.72356476280885
ID_HSWE2T3 x m3,316.9673674788852
ID_HSWE2T3 x m4,360.77722549282373
ID_HSWE2T3 x m5,417.22892650868715
ID_HSWE2T3 x m6,390.0786053240413
ID_FRBITAK x m1,242.60336891599633
ID_FRBITAK x m2,237.8306512642076
ID_FRBITAK x m3,280.6880076161805
ID_FRBITAK x m4,273.31180137634175
ID_FRBITAK x m5,292.4652945113206
ID_FRBITAK x m6,273.3730348349204
ID_00X522W x m1,1151.5966828493051
ID_00X522W x m2,1155.8886739759628
ID_00X522W x m3,1169.8000150544995
ID_00X522W x m4,1174.5270671385717
ID_00X522W x m5,1170.895639265142
ID_00X522W x m6,826.9376136953684
ID_6A9PRC3 x m1,260.2033802698908
ID_6A9PRC3 x m2,232.1338489629082
ID_6A9PRC3 x m3,244.01465388085427
ID_6A9PRC3 x m4,253.66920048881542
ID_6A9PRC3 x m5,252.0981476958209
ID_6A9PRC3 x m6,264.27047025383206
ID_CW5X0QW x m1,1039.126943596832
ID_CW5X0QW x m2,1047.8849931312436
ID_CW5X0QW x m3,1041.261935303939
ID_CW5X0QW x m4,1043.2260722444291
ID_CW5X0QW x m5,1035.9401167054689
ID_CW5X0QW x m6,487.1253897533401
ID_KNQJPNR x m1,1256.1017213090247
ID_KNQJPNR x m2,1192.2000693624543
ID_KNQJPNR x m3,1207.2263685777307
ID_KNQJPNR x m4,1187.6705600397056
ID_KNQJPNR x m5,1296.3743376784746
ID_KNQJPNR x m6,1613.2523357092543
ID_NY9XJ0P x m1,468.18560236065355
ID_NY9XJ0P x m2,493.7807866949267
ID_NY9XJ0P x m3,506.77786708408894
ID_NY9XJ0P x m4,566.204574961939
ID_NY9XJ0P x m5,601.7263813137344
ID_NY9XJ0P x m6,552.054099055598
ID_E3YX3DS x m1,470.5088453113083
ID_E3YX3DS x m2,489.8907589785483
ID_E3YX3DS x m3,493.4727826747582
ID_E3YX3DS x m4,479.07206191176033
ID_E3YX3DS x m5,515.2431683058043
ID_E3YX3DS x m6,494.90957616717526
ID_5HXC4OM x m1,1132.8250702903574
ID_5HXC4OM x m2,1140.621519529273
ID_5HXC4OM x m3,1137.297729078089
ID_5HXC4OM x m4,1147.9802946553568
ID_5HXC4OM x m5,1127.499067080919
ID_5HXC4OM x m6,570.1180358863306
ID_6ST6YO3 x m1,305.78849073374755
ID_6ST6YO3 x m2,253.5753833528131
ID_6ST6YO3 x m3,271.1339139855778
ID_6ST6YO3 x m4,298.8934270127268
ID_6ST6YO3 x m5,325.3183429999736
ID_6ST6YO3 x m6,344.8011892236967
ID_UXD2U9F x m1,180.46806920387965
ID_UXD2U9F x m2,172.14536554865876
ID_UXD2U9F x m3,165.30148602100752
ID_UXD2U9F x m4,186.47522734828362
ID_UXD2U9F x m5,184.48087301107776
ID_UXD2U9F x m6,170.82133259388
ID_S2JPG0L x m1,1203.1460538571066
ID_S2JPG0L x m2,1201.7535558370791
ID_S2JPG0L x m3,1187.1844055075603
ID_S2JPG0L x m4,1203.0689813021181
ID_S2JPG0L x m5,1201.8010180201447
ID_S2JPG0L x m6,1277.416690093155
ID_LM3RLPL x m1,991.836726233338
ID_LM3RLPL x m2,1001.4667092595755
ID_LM3RLPL x m3,1005.2150551731701
ID_LM3RLPL x m4,1025.2474441495601
ID_LM3RLPL x m5,1000.1395061929537
ID_LM3RLPL x m6,544.0300295928623
ID_5XDTV56 x m1,257.7449118327344
ID_5XDTV56 x m2,259.13018900087076
ID_5XDTV56 x m3,275.21894362316596
ID_5XDTV56 x m4,299.4340746403429
ID_5XDTV56 x m5,306.5843930702904
ID_5XDTV56 x m6,301.4699702084786
ID_G2ECFMZ x m1,925.7986715350835
ID_G2ECFMZ x m2,1054.5299001482163
ID_G2ECFMZ x m3,1128.6597980282763
ID_G2ECFMZ x m4,985.3930510682112
ID_G2ECFMZ x m5,1057.3515690997294
ID_G2ECFMZ x m6,873.1636480945887
ID_VIJS3FG x m1,1052.2735018754802
ID_VIJS3FG x m2,1088.608832093446
ID_VIJS3FG x m3,1094.7027902655268
ID_VIJS3FG x m4,1090.6087859355982
ID_VIJS3FG x m5,1080.8376471474824
ID_VIJS3FG x m6,673.9566773064068
ID_GIODOSF x m1,699.1213677772882
ID_GIODOSF x m2,719.3627859714553
ID_GIODOSF x m3,765.4771992243956
ID_GIODOSF x m4,779.8846774460393
ID_GIODOSF x m5,829.0194759839308
ID_GIODOSF x m6,725.2811135723068
ID_PUR47FC x m1,133.5066404471107
ID_PUR47FC x m2,122.79922012343775
ID_PUR47FC x m3,117.06054863615897
ID_PUR47FC x m4,124.88829447272923
ID_PUR47FC x m5,121.38918645244735
ID_PUR47FC x m6,132.6869748288259
ID_SZ0K353 x m1,128.41130125051055
ID_SZ0K353 x m2,119.64968907697585
ID_SZ0K353 x m3,115.57546345606939
ID_SZ0K353 x m4,123.32524785738569
ID_SZ0K353 x m5,119.44807310285617
ID_SZ0K353 x m6,127.32912101894158
ID_OMN8DC1 x m1,137.81899901379634
ID_OMN8DC1 x m2,134.22362248922383
ID_OMN8DC1 x m3,125.56742300054398
ID_OMN8DC1 x m4,138.22938058909372
ID_OMN8DC1 x m5,135.49515190295426
ID_OMN8DC1 x m6,135.05679924055812
ID_IIIDAN7 x m1,127.78420627664525
ID_IIIDAN7 x m2,122.04674216789343
ID_IIIDAN7 x m3,116.48715730408543
ID_IIIDAN7 x m4,125.51262114849995
ID_IIIDAN7 x m5,121.427602751305
ID_IIIDAN7 x m6,124.45952619455583
ID_TXAI6D3 x m1,957.5987555559675
ID_TXAI6D3 x m2,967.4178200229693
ID_TXAI6D3 x m3,1005.7753976128181
ID_TXAI6D3 x m4,1000.0516498027941
ID_TXAI6D3 x m5,987.0510544502874
ID_TXAI6D3 x m6,577.3698242768094
ID_724I3VU x m1,1122.6611922112584
ID_724I3VU x m2,1133.1502284131209
ID_724I3VU x m3,1131.2868146630897
ID_724I3VU x m4,1144.3729080132186
ID_724I3VU x m5,1130.8231314263057
ID_724I3VU x m6,626.8392374519735
ID_CWYUD5C x m1,141.20750647622808
ID_CWYUD5C x m2,124.40128129693491
ID_CWYUD5C x m3,116.21093434092879
ID_CWYUD5C x m4,165.9250908991499
ID_CWYUD5C x m5,122.79476098612444
ID_CWYUD5C x m6,346.51730561228635
ID_6FXNYU0 x m1,661.4931351878508
ID_6FXNYU0 x m2,682.5012898070527
ID_6FXNYU0 x m3,711.2669232952702
ID_6FXNYU0 x m4,713.5605764555178
ID_6FXNYU0 x m5,729.152271271903
ID_6FXNYU0 x m6,561.4327135120662
ID_W4X1PVZ x m1,1086.5968210543467
ID_W4X1PVZ x m2,1103.2808424768614
ID_W4X1PVZ x m3,1112.221326232113
ID_W4X1PVZ x m4,1118.5347529581998
ID_W4X1PVZ x m5,1118.4273696066293
ID_W4X1PVZ x m6,1177.404545237004
ID_4VEHJMV x m1,1212.7993427593735
ID_4VEHJMV x m2,1203.928290907679
ID_4VEHJMV x m3,1197.2184828852785
ID_4VEHJMV x m4,1214.7081109860578
ID_4VEHJMV x m5,1184.735482646286
ID_4VEHJMV x m6,1008.861218254412
ID_FVCHV11 x m1,1055.4499853387388
ID_FVCHV11 x m2,1080.864792819961
ID_FVCHV11 x m3,1091.959206769734
ID_FVCHV11 x m4,1088.6770068690012
ID_FVCHV11 x m5,1076.7791583205483
ID_FVCHV11 x m6,657.7893900886637
ID_2PEXTH2 x m1,1000.4238153450426
ID_2PEXTH2 x m2,1006.1974766886246
ID_2PEXTH2 x m3,1000.8324860688199
ID_2PEXTH2 x m4,1009.1079895743393
ID_2PEXTH2 x m5,995.1691460918288
ID_2PEXTH2 x m6,504.26507335615844
ID_YAR0UY3 x m1,958.0002305261386
ID_YAR0UY3 x m2,936.7371883786187
ID_YAR0UY3 x m3,928.8302245700354
ID_YAR0UY3 x m4,966.5465463671396
ID_YAR0UY3 x m5,937.4457570582639
ID_YAR0UY3 x m6,521.6497172963819
ID_FKO0OVD x m1,716.1030220813218
ID_FKO0OVD x m2,713.556903558045
ID_FKO0OVD x m3,727.9464785446796
ID_FKO0OVD x m4,748.273816846163
ID_FKO0OVD x m5,792.2427446722908
ID_FKO0OVD x m6,535.5473345525568
ID_AOXWB7R x m1,149.2279873195183
ID_AOXWB7R x m2,138.45927152242626
ID_AOXWB7R x m3,129.4511482903356
ID_AOXWB7R x m4,133.54136334487404
ID_AOXWB7R x m5,136.20175304154296
ID_AOXWB7R x m6,142.0085543314276
ID_IMSCFMJ x m1,295.20000710979514
ID_IMSCFMJ x m2,273.9323840860442
ID_IMSCFMJ x m3,240.95872172771155
ID_IMSCFMJ x m4,297.99881119378176
ID_IMSCFMJ x m5,334.5525968635312
ID_IMSCFMJ x m6,406.7283957945103
ID_TMBJZ13 x m1,734.8405550655431
ID_TMBJZ13 x m2,756.8411615207071
ID_TMBJZ13 x m3,773.1867474992982
ID_TMBJZ13 x m4,796.720601353331
ID_TMBJZ13 x m5,789.5919663603689
ID_TMBJZ13 x m6,715.7224496732263
ID_R31LVY4 x m1,1146.9274360887684
ID_R31LVY4 x m2,1168.9151824884445
ID_R31LVY4 x m3,1162.2155318229804
ID_R31LVY4 x m4,1183.5273471523747
ID_R31LVY4 x m5,1165.7430021070509
ID_R31LVY4 x m6,995.1496003379968
ID_ALEREGF x m1,1054.5848967970787
ID_ALEREGF x m2,1085.9024890877215
ID_ALEREGF x m3,1085.38707508873
ID_ALEREGF x m4,1083.7351347484023
ID_ALEREGF x m5,1082.2762303967538
ID_ALEREGF x m6,517.4665239089002
ID_TOZ4AFY x m1,383.377080046301
ID_TOZ4AFY x m2,385.83527520949474
ID_TOZ4AFY x m3,403.95908900036517
ID_TOZ4AFY x m4,441.9845230572091
ID_TOZ4AFY x m5,474.4309559941051
ID_TOZ4AFY x m6,607.4317174919506
ID_HAZOFOS x m1,1122.5415796568122
ID_HAZOFOS x m2,1132.739904575535
ID_HAZOFOS x m3,1134.9810998931353
ID_HAZOFOS x m4,1162.8615855415187
ID_HAZOFOS x m5,1132.2914452747073
ID_HAZOFOS x m6,896.1069627698663
ID_YLGM9IF x m1,159.9787990353251
ID_YLGM9IF x m2,146.68498266088406
ID_YLGM9IF x m3,133.9542308482521
ID_YLGM9IF x m4,136.57450483881772
ID_YLGM9IF x m5,153.5389667907021
ID_YLGM9IF x m6,207.9716851092751
ID_0VRZM2L x m1,259.76980098296684
ID_0VRZM2L x m2,278.7921255533069
ID_0VRZM2L x m3,280.41894952782275
ID_0VRZM2L x m4,304.8656360186255
ID_0VRZM2L x m5,315.7648669478651
ID_0VRZM2L x m6,294.43014800632477
ID_B5SLCIO x m1,828.1293333946265
ID_B5SLCIO x m2,823.4858453180974
ID_B5SLCIO x m3,833.9867063758908
ID_B5SLCIO x m4,845.9663285313394
ID_B5SLCIO x m5,851.5489458162245
ID_B5SLCIO x m6,539.6630887992153
ID_HMVF8KO x m1,1066.110445890165
ID_HMVF8KO x m2,969.6173583996462
ID_HMVF8KO x m3,993.4590226046275
ID_HMVF8KO x m4,958.652157340351
ID_HMVF8KO x m5,956.1135433532485
ID_HMVF8KO x m6,673.4476812418358
ID_KNHLKJK x m1,691.5130201414066
ID_KNHLKJK x m2,734.8047981207441
ID_KNHLKJK x m3,775.5084386650727
ID_KNHLKJK x m4,811.2130689938197
ID_KNHLKJK x m5,1034.1112771607868
ID_KNHLKJK x m6,694.0932834047996
ID_L4J2JX3 x m1,263.4762596488575
ID_L4J2JX3 x m2,257.12058935209495
ID_L4J2JX3 x m3,277.1257270365162
ID_L4J2JX3 x m4,306.76513738505383
ID_L4J2JX3 x m5,305.6995545343746
ID_L4J2JX3 x m6,284.42416142098625
ID_7TCM2B3 x m1,145.26548820383965
ID_7TCM2B3 x m2,134.79917825995904
ID_7TCM2B3 x m3,126.16267493380752
ID_7TCM2B3 x m4,131.2305652432283
ID_7TCM2B3 x m5,131.53952521667512
ID_7TCM2B3 x m6,137.1307239318559
ID_4U5HQHS x m1,264.0526643983042
ID_4U5HQHS x m2,243.07482703796794
ID_4U5HQHS x m3,258.0554928306298
ID_4U5HQHS x m4,285.3160078430872
ID_4U5HQHS x m5,311.35124643601296
ID_4U5HQHS x m6,323.5280215877508
ID_HZSST3V x m1,402.2991494857827
ID_HZSST3V x m2,414.39221917280406
ID_HZSST3V x m3,444.8501633210814
ID_HZSST3V x m4,375.4889132510442
ID_HZSST3V x m5,438.9380137312919
ID_HZSST3V x m6,581.5065759104435
ID_LZLG3FG x m1,165.56929040654146
ID_LZLG3FG x m2,152.9808348525266
ID_LZLG3FG x m3,142.83729275960593
ID_LZLG3FG x m4,145.91516120298533
ID_LZLG3FG x m5,149.5149335740481
ID_LZLG3FG x m6,151.24496369294587
ID_QEKBW0H x m1,535.4375208649301
ID_QEKBW0H x m2,517.0123911090216
ID_QEKBW0H x m3,540.4630543577847
ID_QEKBW0H x m4,585.8667869969124
ID_QEKBW0H x m5,631.9446773214785
ID_QEKBW0H x m6,527.7765656822016
ID_OSZWZ6G x m1,304.6228589542192
ID_OSZWZ6G x m2,282.05687246110494
ID_OSZWZ6G x m3,291.65720868146826
ID_OSZWZ6G x m4,318.8465854784213
ID_OSZWZ6G x m5,314.373543765101
ID_OSZWZ6G x m6,360.3636171247927
ID_N36FXWW x m1,855.8446943183964
ID_N36FXWW x m2,905.284779153891
ID_N36FXWW x m3,914.3422935521689
ID_N36FXWW x m4,936.6526044350901
ID_N36FXWW x m5,955.3377321081529
ID_N36FXWW x m6,632.3114423911787
ID_ATARNMT x m1,179.54157696526676
ID_ATARNMT x m2,174.80067948727716
ID_ATARNMT x m3,171.34130325999422
ID_ATARNMT x m4,191.86242894080078
ID_ATARNMT x m5,187.97472085568845
ID_ATARNMT x m6,180.4045228635392
ID_MYZRCSZ x m1,286.717073969955
ID_MYZRCSZ x m2,291.8299594672032
ID_MYZRCSZ x m3,295.7136273754932
ID_MYZRCSZ x m4,330.69922844586995
ID_MYZRCSZ x m5,368.80836328864234
ID_MYZRCSZ x m6,382.30800565886756
ID_P9UEL7O x m1,892.549285144126
ID_P9UEL7O x m2,915.0738166390464
ID_P9UEL7O x m3,930.805316729984
ID_P9UEL7O x m4,950.4124574115483
ID_P9UEL7O x m5,945.2555852138822
ID_P9UEL7O x m6,586.8136674222984
ID_2M379BO x m1,581.8093398683944
ID_2M379BO x m2,609.9208254426916
ID_2M379BO x m3,604.0808408977286
ID_2M379BO x m4,637.5073810000456
ID_2M379BO x m5,687.6426633472519
ID_2M379BO x m6,589.2192224208168
ID_BLGQHX0 x m1,970.6210807574374
ID_BLGQHX0 x m2,989.9614274839006
ID_BLGQHX0 x m3,1007.4420316467736
ID_BLGQHX0 x m4,1028.0980096921762
ID_BLGQHX0 x m5,997.5502471412782
ID_BLGQHX0 x m6,538.0703732392781
ID_EYKI06G x m1,416.2392966735176
ID_EYKI06G x m2,433.7043661648446
ID_EYKI06G x m3,482.43369858563676
ID_EYKI06G x m4,509.51984969866515
ID_EYKI06G x m5,519.8072082783817
ID_EYKI06G x m6,707.6903432556024
ID_VAR62C3 x m1,910.7539127187296
ID_VAR62C3 x m2,915.3865667561793
ID_VAR62C3 x m3,928.7951949021749
ID_VAR62C3 x m4,942.4741106638073
ID_VAR62C3 x m5,940.2210881266972
ID_VAR62C3 x m6,566.953786481242
ID_Z9XPHTV x m1,598.5943146740034
ID_Z9XPHTV x m2,617.8237248385756
ID_Z9XPHTV x m3,603.3627426750797
ID_Z9XPHTV x m4,689.3240139161668
ID_Z9XPHTV x m5,723.0933464520391
ID_Z9XPHTV x m6,669.6643048406557
ID_EAQBCSV x m1,1151.6384030655854
ID_EAQBCSV x m2,1175.4316331537138
ID_EAQBCSV x m3,1160.2809495381923
ID_EAQBCSV x m4,1192.6543001963234
ID_EAQBCSV x m5,1172.7481634905687
ID_EAQBCSV x m6,880.5482896808815
ID_48O1336 x m1,986.2585951617123
ID_48O1336 x m2,1021.0465698225997
ID_48O1336 x m3,1025.1188390956436
ID_48O1336 x m4,1045.7904141044808
ID_48O1336 x m5,1007.0585144964504
ID_48O1336 x m6,562.5839879231971
ID_V985L3H x m1,1095.9393010201272
ID_V985L3H x m2,1134.5142121668075
ID_V985L3H x m3,1128.9251766254056
ID_V985L3H x m4,1124.4535785844175
ID_V985L3H x m5,1118.1697734841905
ID_V985L3H x m6,551.8882877288669
ID_KW6U3XS x m1,1147.7704359346087
ID_KW6U3XS x m2,1177.8065929133481
ID_KW6U3XS x m3,1174.3326542836735
ID_KW6U3XS x m4,1185.1965696964282
ID_KW6U3XS x m5,1180.7048769967594
ID_KW6U3XS x m6,917.0242057853479
ID_3BQH3Y9 x m1,1149.8547306358962
ID_3BQH3Y9 x m2,1165.6343345905032
ID_3BQH3Y9 x m3,1164.3062906536904
ID_3BQH3Y9 x m4,1184.7400821945903
ID_3BQH3Y9 x m5,1174.5283680056132
ID_3BQH3Y9 x m6,855.2228915853805
ID_CKCWWSW x m1,370.9406498715581
ID_CKCWWSW x m2,391.6273618499866
ID_CKCWWSW x m3,433.70669626290123
ID_CKCWWSW x m4,458.077852135428
ID_CKCWWSW x m5,504.28851804756505
ID_CKCWWSW x m6,462.9178236278887
ID_BQ3624V x m1,1116.1922584097395
ID_BQ3624V x m2,1131.9562132224323
ID_BQ3624V x m3,1123.1108376277218
ID_BQ3624V x m4,1136.6818483665356
ID_BQ3624V x m5,1126.4723790659161
ID_BQ3624V x m6,637.7801566987549
ID_GO67T9F x m1,1154.3909166549547
ID_GO67T9F x m2,1180.1308629724938
ID_GO67T9F x m3,1169.4430558262704
ID_GO67T9F x m4,1194.0930226616244
ID_GO67T9F x m5,1182.677554104493
ID_GO67T9F x m6,1017.5603087360607
ID_88QVZNN x m1,712.4506095029545
ID_88QVZNN x m2,737.5261017098578
ID_88QVZNN x m3,775.8052152476406
ID_88QVZNN x m4,762.8179680061368
ID_88QVZNN x m5,809.5559490652319
ID_88QVZNN x m6,665.5525948169643
ID_WF0OYM4 x m1,869.7171037863433
ID_WF0OYM4 x m2,852.3788877361548
ID_WF0OYM4 x m3,852.7655282274719
ID_WF0OYM4 x m4,879.5375949005793
ID_WF0OYM4 x m5,876.3609524150042
ID_WF0OYM4 x m6,557.0555045925848
ID_X1DDEAT x m1,434.0996388828077
ID_X1DDEAT x m2,462.3311447745495
ID_X1DDEAT x m3,516.0864268831812
ID_X1DDEAT x m4,516.1927976762838
ID_X1DDEAT x m5,581.6186204883865
ID_X1DDEAT x m6,542.7770189326578
ID_QGPTVIW x m1,185.13812471948853
ID_QGPTVIW x m2,171.79800153805297
ID_QGPTVIW x m3,147.18511028329615
ID_QGPTVIW x m4,180.79945963743916
ID_QGPTVIW x m5,228.76839363883994
ID_QGPTVIW x m6,238.12112213165622
ID_6K6YPTY x m1,898.1934215315183
ID_6K6YPTY x m2,877.1754623427234
ID_6K6YPTY x m3,883.8885679364183
ID_6K6YPTY x m4,896.5663134454727
ID_6K6YPTY x m5,897.2666093194299
ID_6K6YPTY x m6,579.1503776118147
ID_E5VOS7R x m1,152.31904626288704
ID_E5VOS7R x m2,141.17371830815864
ID_E5VOS7R x m3,128.59803342108185
ID_E5VOS7R x m4,134.78669494400205
ID_E5VOS7R x m5,137.17981494753892
